stat_date,證券代號,證券名稱,年度,月份,營收,備註
2024-08-01,8087,麗升能源,2024,8,20488,本月營收較去年同期增加，主要係因本月EPC工程案件依進度認列收入所致。
2024-08-01,8171,天宇,2024,8,107863,本月營收較去年同期增加主要係出貨量增加所致
2024-08-01,8390,金益鼎,2024,8,492405,本月標案量增加
2024-08-01,8440,綠電,2024,8,84610,
2024-08-01,2640,大車隊,2024,8,248914,
2024-08-01,2949,欣新網,2024,8,365357,
2024-08-01,3085,新零售,2024,8,5296,本月營收金額較去年同期增加，惟累計營收仍較去年低。
2024-08-01,3687,歐買尬,2024,8,139789,
2024-08-01,5278,尚凡*,2024,8,177412,
2024-08-01,5287,數字,2024,8,199732,
2024-08-01,5321,美而快,2024,8,315536,
2024-08-01,6690,安�硌穈T,2024,8,183010,
2024-08-01,6763,綠界科技*,2024,8,131248,
2024-08-01,6811,宏�硌穈T,2024,8,601141,
2024-08-01,6865,偉康科技,2024,8,32402,
2024-08-01,6870,騰雲,2024,8,50010,
2024-08-01,6997,博弘,2024,8,347583,
2024-08-01,7714,創泓科技,2024,8,94016,
2024-08-01,8044,網家,2024,8,2789371,與去年同期差異數係會計科目調整(見113年6月6日重訊公告)
2024-08-01,8472,夠麻吉,2024,8,29876,
2024-08-01,8477,創業家,2024,8,60922,
2024-08-01,1593,祺驊,2024,8,98946,
2024-08-01,6804,明係,2024,8,175832,
2024-08-01,8924,大田,2024,8,379649,
2024-08-01,8928,鉅明,2024,8,188213,今年因應新產品鋪貨及市場需求，故出貨量較往年增加。
2024-08-01,8933,愛地雅,2024,8,208449,
2024-08-01,8938,明安,2024,8,936644,
2024-08-01,9960,邁達康,2024,8,58702,
2024-08-01,2916,滿心,2024,8,121564,
2024-08-01,2937,集雅社,2024,8,339134,
2024-08-01,2941,米斯特,2024,8,67333,
2024-08-01,2947,振宇五金,2024,8,190372,
2024-08-01,2948,寶陞,2024,8,186011,
2024-08-01,3171,炎洲流通,2024,8,116332,
2024-08-01,4609,唐鋒,2024,8,2803,依客戶交期出貨致使本期較上期增加
2024-08-01,4702,中美實,2024,8,7409,本月營收及本年累計營收較去年同期增減變動達50％以上，主要是外銷銷售量減少所致。
2024-08-01,5902,德記,2024,8,191241,
2024-08-01,5903,全家,2024,8,9240912,
2024-08-01,5904,寶雅,2024,8,2053641,
2024-08-01,6195,詩肯,2024,8,152542,
2024-08-01,6728,上洋,2024,8,315204,主因空調設備銷售成長，致營收較去年同期成長50%以上。
2024-08-01,6968,萬達寵物,2024,8,259046,
2024-08-01,8066,來思達,2024,8,462699,
2024-08-01,8433,弘帆,2024,8,302754,
2024-08-01,8941,關中,2024,8,293155,
2024-09-01,1101,台泥,2024,9,13325249,2024/3/6起併入OYAK及Cimpor，以致營收較去年同期增加。
2024-09-01,1102,亞泥,2024,9,6496635,
2024-09-01,1103,嘉泥,2024,9,249964,
2024-09-01,1104,環泥,2024,9,599242,
2024-09-01,1108,幸福,2024,9,417664,
2024-09-01,1109,信大,2024,9,317761,
2024-09-01,1110,東泥,2024,9,289245,主要係因子公司東泥建設(股)公司認列收入所致。
2024-09-01,1201,味全,2024,9,2134895,
2024-09-01,1203,味王,2024,9,467801,
2024-09-01,1210,大成,2024,9,8614876,
2024-09-01,1213,大飲,2024,9,18428,"本月積極推展業務,致使9月營收成長"
2024-09-01,1215,卜蜂,2024,9,2273593,
2024-09-01,1216,統一,2024,9,57852278,
2024-09-01,1217,愛之味,2024,9,487276,
2024-09-01,1218,泰山,2024,9,985528,
2024-09-01,1219,福壽,2024,9,1171870,
2024-09-01,1220,台榮,2024,9,273209,
2024-09-01,1225,福懋油,2024,9,1030261,
2024-09-01,1227,佳格,2024,9,2895023,
2024-09-01,1229,聯華,2024,9,916900,
2024-09-01,1231,聯華食,2024,9,920820,
2024-09-01,1232,大統益,2024,9,1742432,
2024-09-01,1233,天仁,2024,9,183712,
2024-09-01,1234,黑松,2024,9,944042,
2024-09-01,1235,興泰,2024,9,13412,增加子公司泰宇網通營收941.9萬
2024-09-01,1236,宏亞,2024,9,182447,
2024-09-01,1702,南僑,2024,9,2098827,
2024-09-01,1737,臺鹽,2024,9,284881,
2024-09-01,3054,立萬利,2024,9,10983,主係因本期產品結構改變致銷售金額增加。
2024-09-01,1301,台塑,2024,9,16641520,
2024-09-01,1303,南亞,2024,9,21428221,
2024-09-01,1304,台聚,2024,9,4138650,
2024-09-01,1305,華夏,2024,9,921273,
2024-09-01,1307,三芳,2024,9,923027,
2024-09-01,1308,亞聚,2024,9,382991,
2024-09-01,1309,台達化,2024,9,1678546,
2024-09-01,1310,台苯,2024,9,961410,
2024-09-01,1312,國喬,2024,9,1200035,
2024-09-01,1313,聯成,2024,9,5094421,
2024-09-01,1314,中石化,2024,9,2068523,
2024-09-01,1315,達新,2024,9,175583,
2024-09-01,1321,大洋,2024,9,344278,
2024-09-01,1323,永裕,2024,9,189504,本月營收較去年同期減少主要係今年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
2024-09-01,1324,地球,2024,9,59058,
2024-09-01,1325,恆大,2024,9,23142,
2024-09-01,1326,台化,2024,9,27508402,
2024-09-01,4306,炎洲,2024,9,1291101,
2024-09-01,1402,遠東新,2024,9,22602356,
2024-09-01,1409,新纖,2024,9,3751001,
2024-09-01,1410,南染,2024,9,20499,
2024-09-01,1413,宏洲,2024,9,205423,
2024-09-01,1414,東和,2024,9,37721,
2024-09-01,1417,嘉裕,2024,9,32097,因結束國軍服裝供售業務，致使營收減少
2024-09-01,1418,東華,2024,9,89,因配合客戶生產線出貨及去年同期銷庫存。
2024-09-01,1419,新紡,2024,9,395516,
2024-09-01,1423,利華,2024,9,5322,
2024-09-01,1434,福懋,2024,9,2366216,
2024-09-01,1440,南紡,2024,9,1335209,
2024-09-01,1441,大東,2024,9,121556,"因奧運年需求增加, 本期出貨較多"
2024-09-01,1444,力麗,2024,9,710908,
2024-09-01,1445,大宇,2024,9,76198,
2024-09-01,1446,宏和,2024,9,385413,營建銷售增加營收
2024-09-01,1447,力鵬,2024,9,1892762,
2024-09-01,1449,佳和,2024,9,215637,
2024-09-01,1451,年興,2024,9,446175,
2024-09-01,1452,宏益,2024,9,154158,因上期市場需求疲弱，致本期營業收入淨額較去年同期增加。
2024-09-01,1454,台富,2024,9,138676,
2024-09-01,1455,集盛,2024,9,715945,
2024-09-01,1457,宜進,2024,9,300639,
2024-09-01,1459,聯發,2024,9,102407,
2024-09-01,1460,宏遠,2024,9,742908,
2024-09-01,1463,強盛新,2024,9,19206,
2024-09-01,1464,得力,2024,9,1166847,
2024-09-01,1465,偉全,2024,9,40150,
2024-09-01,1466,聚隆,2024,9,270765,
2024-09-01,1467,南緯,2024,9,537396,
2024-09-01,1468,昶和,2024,9,80796,
2024-09-01,1470,大統新創,2024,9,67423,疫情結束訂單回流
2024-09-01,1473,台南,2024,9,471729,
2024-09-01,1474,弘裕,2024,9,255691,
2024-09-01,1475,業旺,2024,9,172791,本月營收較去年同期增加，主要係因客戶需求較去年同期增加，以及近期台幣貶值等雙重影響所致。
2024-09-01,1476,儒鴻,2024,9,3189368,
2024-09-01,1477,聚陽,2024,9,3291362,
2024-09-01,4414,如興,2024,9,1271156,
2024-09-01,4426,利勤,2024,9,67684,
2024-09-01,4438,廣越,2024,9,2017626,
2024-09-01,4440,宜新實業,2024,9,104341,
2024-09-01,1503,士電,2024,9,2922673,
2024-09-01,1504,東元,2024,9,4368723,
2024-09-01,1506,正道,2024,9,91268,
2024-09-01,1513,中興電,2024,9,2105114,
2024-09-01,1514,亞力,2024,9,696218,
2024-09-01,1515,力山,2024,9,388591,客戶庫存管理減少採購量
2024-09-01,1517,利奇,2024,9,165385,
2024-09-01,1519,華城,2024,9,1765912,本年累計金額較同期增加，主要為外銷及民營案訂單成長。
2024-09-01,1526,日馳,2024,9,61627,
2024-09-01,1527,鑽全,2024,9,234529,
2024-09-01,1528,恩德,2024,9,342583,
2024-09-01,1529,樂事綠能,2024,9,77066,去年9月之台電交貨較今年同期多
2024-09-01,1530,亞崴,2024,9,152402,
2024-09-01,1531,高林股,2024,9,148094,
2024-09-01,1532,勤美,2024,9,1068464,
2024-09-01,1535,中宇,2024,9,919570,
2024-09-01,1537,廣隆,2024,9,706926,
2024-09-01,1538,正峰,2024,9,7790,減少低毛利接單，部份客戶訂單減少
2024-09-01,1539,巨庭,2024,9,84391,
2024-09-01,1540,喬福,2024,9,29278,
2024-09-01,1541,錩泰,2024,9,216247,
2024-09-01,1558,伸興,2024,9,731918,
2024-09-01,1560,中砂,2024,9,638126,
2024-09-01,1583,程泰,2024,9,364936,
2024-09-01,1597,直得,2024,9,84718,
2024-09-01,2049,上銀,2024,9,2164124,
2024-09-01,2371,大同,2024,9,3925579,
2024-09-01,3167,大量,2024,9,276382,主係因客戶需求量增加所致
2024-09-01,4526,東台,2024,9,455984,
2024-09-01,4532,瑞智,2024,9,1565303,
2024-09-01,4540,全球傳動,2024,9,172404,
2024-09-01,4555,氣立,2024,9,132029,
2024-09-01,4562,穎漢,2024,9,76153,
2024-09-01,4564,元翎,2024,9,71381,
2024-09-01,4566,時碩工業,2024,9,411492,
2024-09-01,4572,駐龍,2024,9,72489,
2024-09-01,4576,大銀微系統,2024,9,216868,
2024-09-01,4583,台灣精銳,2024,9,223820,
2024-09-01,6606,建德工業,2024,9,58037,
2024-09-01,8222,寶一,2024,9,74630,
2024-09-01,8374,羅昇,2024,9,347776,
2024-09-01,8996,高力,2024,9,381938,
2024-09-01,1603,華電,2024,9,312564,
2024-09-01,1604,聲寶,2024,9,654600,
2024-09-01,1605,華新,2024,9,14503449,
2024-09-01,1608,華榮,2024,9,903344,
2024-09-01,1609,大亞,2024,9,2415984,
2024-09-01,1611,中電,2024,9,86346,
2024-09-01,1612,宏泰,2024,9,475857,
2024-09-01,1614,三洋電,2024,9,453701,
2024-09-01,1615,大山,2024,9,481466,
2024-09-01,1616,億泰,2024,9,487542,本期係因訂單需求增加所致
2024-09-01,1617,榮星,2024,9,289270,
2024-09-01,1618,合機,2024,9,276802,
2024-09-01,4930,燦星網,2024,9,862377,
2024-09-01,5283,禾聯碩,2024,9,504099,
2024-09-01,1708,東鹼,2024,9,559176,
2024-09-01,1709,和益,2024,9,781295,
2024-09-01,1710,東聯,2024,9,2072475,無
2024-09-01,1711,永光,2024,9,675314,
2024-09-01,1712,興農,2024,9,1553265,
2024-09-01,1713,國化,2024,9,32031,
2024-09-01,1714,和桐,2024,9,1725230,
2024-09-01,1717,長興,2024,9,3618106,
2024-09-01,1718,中纖,2024,9,2747430,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。
2024-09-01,1721,三晃,2024,9,231382,
2024-09-01,1722,台肥,2024,9,1025790,
2024-09-01,1723,中碳,2024,9,512032,
2024-09-01,1725,元禎,2024,9,606712,
2024-09-01,1726,永記,2024,9,776108,
2024-09-01,1727,中華化,2024,9,202054,
2024-09-01,1730,花仙子,2024,9,207137,
2024-09-01,1732,毛寶,2024,9,48823,
2024-09-01,1735,日勝化,2024,9,217873,
2024-09-01,1773,勝一,2024,9,960837,
2024-09-01,1776,展宇,2024,9,100174,
2024-09-01,4720,德淵,2024,9,304287,
2024-09-01,4722,國精化,2024,9,318145,
2024-09-01,4739,康普,2024,9,326116,
2024-09-01,4755,三福化,2024,9,351865,
2024-09-01,4764,雙鍵,2024,9,270644,
2024-09-01,4766,南寶,2024,9,1976467,
2024-09-01,4770,上品,2024,9,610962,
2024-09-01,1707,葡萄王,2024,9,1232496,主係產品為反映成本，即將調漲價格，客戶提前購買所致。
2024-09-01,1720,生達,2024,9,577357,
2024-09-01,1731,美吾華,2024,9,116047,本期森歐黎漾(Saholea)品牌產品出貨持續暢旺，累計營收較去年同期成長超過15%。
2024-09-01,1733,五鼎,2024,9,186470,由於客戶本月購買測試片較去年同期增加，故使本月營收較去年同期增加 61.66%
2024-09-01,1734,杏輝,2024,9,209681,
2024-09-01,1752,南光,2024,9,188749,
2024-09-01,1760,寶齡富錦,2024,9,130967,
2024-09-01,1762,中化生,2024,9,123658,當月營收較去年同期增加，主係部份產品出貨增加。
2024-09-01,1783,和康生,2024,9,63049,
2024-09-01,1786,科妍,2024,9,60324,
2024-09-01,1789,神隆,2024,9,265990,
2024-09-01,1795,美時,2024,9,1186821,
2024-09-01,3164,景岳,2024,9,25123,
2024-09-01,3705,永信,2024,9,612214,
2024-09-01,3716,中化控股,2024,9,748876,9月整體營收比去年同期增加5.01%
2024-09-01,4104,佳醫,2024,9,741238,
2024-09-01,4106,雃博,2024,9,168150,
2024-09-01,4108,懷特,2024,9,15687,
2024-09-01,4119,旭富,2024,9,132340,
2024-09-01,4133,亞諾法,2024,9,27464,
2024-09-01,4142,國光生,2024,9,340997,營收較去年同期增加主因為國內流感疫苗出貨所致
2024-09-01,4155,訊映,2024,9,178073,113年09月營收較112年09月增加，係因北非客戶銷售成長所致。
2024-09-01,4164,承業醫,2024,9,483895,主係因本月有驗收大型儀器設備，而去年同期並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅增加。
2024-09-01,4736,泰博,2024,9,441740,
2024-09-01,4737,華廣,2024,9,162080,
2024-09-01,4746,台耀,2024,9,365234,
2024-09-01,4771,望隼,2024,9,259008,
2024-09-01,6446,藥華藥,2024,9,932418,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。
2024-09-01,6472,保瑞,2024,9,2023925,113.04起合併子公司USL營收及113.08.20收購Emergent BioSolutions旗下位於美國馬里蘭康登鎮無菌製劑廠營收納入合併
2024-09-01,6491,晶碩,2024,9,577757,
2024-09-01,6534,正瀚-創,2024,9,54486,本月較去年同期增加係部分客戶為補齊存貨所致。
2024-09-01,6645,金萬林-創,2024,9,46459,
2024-09-01,6657,華安,2024,9,455,
2024-09-01,6782,視陽,2024,9,309984,主係去年同期受客戶庫存調整影響，使得基期較低。
2024-09-01,6794,向榮生技-創,2024,9,5890,本月營業收入較去年同期增加，主係勞務收入增加所致。
2024-09-01,6796,晉弘,2024,9,34060,
2024-09-01,6838,台新藥,2024,9,4333,認列APP13007銷貨收入
2024-09-01,6861,睿生光電,2024,9,166690,
2024-09-01,6885,全福生技,2024,9,33,諮詢服務收入
2024-09-01,6919,康霈*,2024,9,11116,本期健康食品銷售較去年同期增加
2024-09-01,6931,青松健康,2024,9,85734,
2024-09-01,6949,沛爾生醫-創,2024,9,1742,
2024-09-01,6955,邦睿生技-創,2024,9,19273,
2024-09-01,1802,台玻,2024,9,3225767,
2024-09-01,1806,冠軍,2024,9,275590,
2024-09-01,1809,中釉,2024,9,189291,
2024-09-01,1810,和成,2024,9,373897,
2024-09-01,1817,凱撒衛,2024,9,231799,
2024-09-01,1903,士紙,2024,9,10993,
2024-09-01,1904,正隆,2024,9,5159848,
2024-09-01,1905,華紙,2024,9,1552185,
2024-09-01,1906,寶隆,2024,9,243791,
2024-09-01,1907,永豐餘,2024,9,6621413,
2024-09-01,1909,榮成,2024,9,4000098,
2024-09-01,6790,永豐實,2024,9,985886,
2024-09-01,2002,中鋼,2024,9,26747619,
2024-09-01,2006,東和鋼鐵,2024,9,4541875,
2024-09-01,2007,燁興,2024,9,629225,由於下游各家鋼廠庫存逐漸去化，公司銷量增加，且因去年同期銷量相對較低，使得本月份營收較去年同期增加比例達50%。
2024-09-01,2008,高興昌,2024,9,105624,
2024-09-01,2009,第一銅,2024,9,257054,
2024-09-01,2010,春源,2024,9,2039061,
2024-09-01,2012,春雨,2024,9,831398,
2024-09-01,2013,中鋼構,2024,9,1602897,
2024-09-01,2014,中鴻,2024,9,1956661,
2024-09-01,2015,豐興,2024,9,2645006,
2024-09-01,2017,官田鋼,2024,9,307510,
2024-09-01,2020,美亞,2024,9,413855,
2024-09-01,2022,聚亨,2024,9,689236,
2024-09-01,2023,燁輝,2024,9,5821470,
2024-09-01,2024,志聯,2024,9,77005,
2024-09-01,2025,千興,2024,9,53793,本月營收衰退，主因是9月待進料入庫生產，致使9月份訂單，大部份須延遲至下月交貨。
2024-09-01,2027,大成鋼,2024,9,6922208,
2024-09-01,2028,威致,2024,9,828960,
2024-09-01,2029,盛餘,2024,9,1066034,
2024-09-01,2030,彰源,2024,9,931929,
2024-09-01,2031,新光鋼,2024,9,1068782,
2024-09-01,2032,新鋼,2024,9,238649,
2024-09-01,2033,佳大,2024,9,42216,
2024-09-01,2034,允強,2024,9,1158954,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2024-09-01,2038,海光,2024,9,740124,
2024-09-01,2069,運錩,2024,9,748591,
2024-09-01,2211,長榮鋼,2024,9,1159962,
2024-09-01,3004,豐達科,2024,9,284080,
2024-09-01,5007,三星,2024,9,552692,
2024-09-01,9958,世紀鋼,2024,9,1025697,
2024-09-01,2101,南港,2024,9,7027665,本公告係屬自結數，如與公告財報有所差異，請以財報為準，另113.9月新增子公司-南榮營建收入62億元。
2024-09-01,2102,泰豐,2024,9,32753,"自美國反傾銷案及停產後,衝擊本公司營收,但本公司仍致力於拓展全球其它區域的銷售。"
2024-09-01,2103,台橡,2024,9,3410390,
2024-09-01,2104,國際中橡,2024,9,1312107,
2024-09-01,2105,正新,2024,9,8461855,無。
2024-09-01,2106,建大,2024,9,2848764,
2024-09-01,2107,厚生,2024,9,162631,主要係因本期營建收入較去年同期增加所致.
2024-09-01,2108,南帝,2024,9,1123242,
2024-09-01,2109,華豐,2024,9,329846,
2024-09-01,2114,鑫永銓,2024,9,121761,
2024-09-01,6582,申豐,2024,9,197884,本月及本年累計營業收入受市場狀況影響，營收增加。
2024-09-01,1319,東陽,2024,9,2171105,
2024-09-01,1339,昭輝,2024,9,159246,
2024-09-01,1512,瑞利,2024,9,76033,
2024-09-01,1521,大億,2024,9,251199,
2024-09-01,1522,堤維西,2024,9,1536105,
2024-09-01,1524,耿鼎,2024,9,254120,
2024-09-01,1525,江申,2024,9,138583,
2024-09-01,1533,車王電,2024,9,226177,
2024-09-01,1536,和大,2024,9,446389,
2024-09-01,1563,巧新,2024,9,597422,
2024-09-01,1568,倉佑,2024,9,90435,
2024-09-01,1587,吉茂,2024,9,182886,
2024-09-01,2201,裕隆,2024,9,7066281,
2024-09-01,2204,中華,2024,9,2729237,
2024-09-01,2206,三陽工業,2024,9,5367010,
2024-09-01,2207,和泰車,2024,9,20109797,
2024-09-01,2227,裕日車,2024,9,1960731,
2024-09-01,2228,劍麟,2024,9,478609,
2024-09-01,2231,為升,2024,9,427571,
2024-09-01,2233,宇隆,2024,9,309600,
2024-09-01,2241,艾姆勒,2024,9,53707,
2024-09-01,2247,汎德永業,2024,9,5481869,
2024-09-01,2254,巨鎧精密-創,2024,9,18572,本月營收較去年同期營收減少，係因客戶訂單減少所致。
2024-09-01,2258,鴻華先進-創,2024,9,749886,乘用車陸續交車，營收表現優於去年同期。
2024-09-01,2497,怡利電,2024,9,444427,
2024-09-01,3346,麗清,2024,9,861323,
2024-09-01,4551,智伸科,2024,9,729219,
2024-09-01,6288,聯嘉,2024,9,500768,
2024-09-01,6605,帝寶,2024,9,1673742,
2024-09-01,6988,威力暘-創,2024,9,73257,
2024-09-01,7732,金興精密,2024,9,63797,
2024-09-01,2302,麗正,2024,9,68296,
2024-09-01,2303,聯電,2024,9,18942714,
2024-09-01,2329,華泰,2024,9,1329392,
2024-09-01,2330,台積電,2024,9,251872717,
2024-09-01,2337,旺宏,2024,9,2652966,
2024-09-01,2338,光罩,2024,9,638494,
2024-09-01,2340,台亞,2024,9,410513,
2024-09-01,2342,茂矽,2024,9,175364,
2024-09-01,2344,華邦電,2024,9,7231483,
2024-09-01,2351,順德,2024,9,914431,
2024-09-01,2363,矽統,2024,9,176923,新增合併個體聯暻半導體(山東)有限公司營收
2024-09-01,2369,菱生,2024,9,440155,
2024-09-01,2379,瑞昱,2024,9,9829641,無
2024-09-01,2388,威盛,2024,9,2649497,出貨增加
2024-09-01,2401,凌陽,2024,9,547813,
2024-09-01,2408,南亞科,2024,9,2584927,
2024-09-01,2434,統懋,2024,9,3733,市場需求減少。
2024-09-01,2436,偉詮電,2024,9,290543,
2024-09-01,2441,超豐,2024,9,1252598,
2024-09-01,2449,京元電子,2024,9,2343053,"以上營收不含停業部門營收:113年9月868,195仟元暨112年9月763,213仟元;113年1~9月7,304,788仟元,暨112年1~9月6,879,498仟元。"
2024-09-01,2451,創見,2024,9,819543,
2024-09-01,2454,聯發科,2024,9,44675936,海外子公司之營收係以當月平均匯率換算之
2024-09-01,2458,義隆,2024,9,1114868,
2024-09-01,2481,強茂,2024,9,1109296,"本月營收淨額含功率元件及其他IC產品$1,103,573仟元及太陽能$23,203仟元，減銷退/折$17,480仟元"
2024-09-01,3006,晶豪科,2024,9,1234788,
2024-09-01,3014,聯陽,2024,9,638504,
2024-09-01,3016,嘉晶,2024,9,350941,
2024-09-01,3034,聯詠,2024,9,8918212,
2024-09-01,3035,智原,2024,9,942900,
2024-09-01,3041,揚智,2024,9,140122,
2024-09-01,3094,聯傑,2024,9,14524,
